Title,Department,Location,Salary,Closing Date,UID,URL
Higher Executive Officer – Safer and Greener Buildings,"Department for Levelling Up, Housing and Communities","Bristol, Darlington, Manchester, Wolverhampton","Salary : £32,178",Closes : 11:55 pm on Wednesday 3rd January 2024,Reference : 330155,https://www.civilservicejobs.service.gov.uk/csr/index.cgi?SID=am9ibGlzdF92aWV3X3ZhYz0xODkwMDU2JnBhZ2VhY3Rpb249dmlld3ZhY2J5am9ibGlzdCZvd25lcnR5cGU9ZmFpciZzZWFyY2hwYWdlPTEzJnNlYXJjaHNvcnQ9Y2xvc2luZyZwYWdlY2xhc3M9Sm9icyZ1c2Vyc2VhcmNoY29udGV4dD02MjcyMTI3OSZvd25lcj01MDcwMDAwJnJlcXNpZz0xNzAzOTQ0Mjk5LWNjMDFlNzBmZGI0Njc0ZjI4YjgyMWZkYjAxZDRlZGE1YTY4MzJlMWU=
PAT Campaign Managers & PBPT Sponsorship Maturity Advisor,"Department for Environment, Food and Rural Affairs","Bristol, London, Newcastle-upon-Tyne, York","Salary : £32,136 to £38,551",Closes : 11:55 pm on Wednesday 3rd January 2024,Reference : 328743,https://www.civilservicejobs.service.gov.uk/csr/index.cgi?SID=b3duZXI9NTA3MDAwMCZ1c2Vyc2VhcmNoY29udGV4dD02MjcyMTI3OSZwYWdlY2xhc3M9Sm9icyZzZWFyY2hzb3J0PWNsb3Npbmcmb3duZXJ0eXBlPWZhaXImc2VhcmNocGFnZT0xMyZwYWdlYWN0aW9uPXZpZXd2YWNieWpvYmxpc3Qmam9ibGlzdF92aWV3X3ZhYz0xODkwMDQzJnJlcXNpZz0xNzAzOTQ0Mjk5LWNjMDFlNzBmZGI0Njc0ZjI4YjgyMWZkYjAxZDRlZGE1YTY4MzJlMWU=
EO Business Manager,Ministry of Defence,"Bulford Healthcare Facility, Kandy Road, Bulford, Salisbury, Wiltshire, SP4 9AA","Salary : £28,300",Closes : 11:55 pm on Wednesday 3rd January 2024,Reference : 330109,https://www.civilservicejobs.service.gov.uk/csr/index.cgi?SID=am9ibGlzdF92aWV3X3ZhYz0xODkwMDIxJnBhZ2VhY3Rpb249dmlld3ZhY2J5am9ibGlzdCZvd25lcnR5cGU9ZmFpciZzZWFyY2hwYWdlPTEzJnNlYXJjaHNvcnQ9Y2xvc2luZyZwYWdlY2xhc3M9Sm9icyZ1c2Vyc2VhcmNoY29udGV4dD02MjcyMTI3OSZvd25lcj01MDcwMDAwJnJlcXNpZz0xNzAzOTQ0Mjk5LWNjMDFlNzBmZGI0Njc0ZjI4YjgyMWZkYjAxZDRlZGE1YTY4MzJlMWU=
DNSR – Inspector Clyde Fleet-b,Ministry of Defence,"MoD Abbey Wood and/or HMNB Clyde. Option can be based at either location with detached duty as required to the alternate site. Ability to also regularly WFH, but is not a Home Working role.","Salary : £43,080",Closes : 11:55 pm on Wednesday 3rd January 2024,Reference : 329923,https://www.civilservicejobs.service.gov.uk/csr/index.cgi?SID=c2VhcmNocGFnZT0xMyZvd25lcnR5cGU9ZmFpciZzZWFyY2hzb3J0PWNsb3Npbmcmam9ibGlzdF92aWV3X3ZhYz0xODg5ODEzJnBhZ2VhY3Rpb249dmlld3ZhY2J5am9ibGlzdCZvd25lcj01MDcwMDAwJnBhZ2VjbGFzcz1Kb2JzJnVzZXJzZWFyY2hjb250ZXh0PTYyNzIxMjc5JnJlcXNpZz0xNzAzOTQ0Mjk5LWNjMDFlNzBmZGI0Njc0ZjI4YjgyMWZkYjAxZDRlZGE1YTY4MzJlMWU=
Terrestrial Biodiversity Adviser - Ref : 5629,Natural England,North West England,"Salary : £25,064",Closes : 11:55 pm on Wednesday 3rd January 2024,Reference : 329883,https://www.civilservicejobs.service.gov.uk/csr/index.cgi?SID=b3duZXJ0eXBlPWZhaXImc2VhcmNocGFnZT0xMyZzZWFyY2hzb3J0PWNsb3Npbmcmam9ibGlzdF92aWV3X3ZhYz0xODg5Nzg4JnBhZ2VhY3Rpb249dmlld3ZhY2J5am9ibGlzdCZvd25lcj01MDcwMDAwJnBhZ2VjbGFzcz1Kb2JzJnVzZXJzZWFyY2hjb250ZXh0PTYyNzIxMjc5JnJlcXNpZz0xNzAzOTQ0Mjk5LWNjMDFlNzBmZGI0Njc0ZjI4YjgyMWZkYjAxZDRlZGE1YTY4MzJlMWU=
Search Consultant  In-house Direct Sourcing Team,Cabinet Office,"Glasgow, Newcastle-upon-Tyne","Salary : £35,400 to £39,200",Closes : 11:55 pm on Wednesday 3rd January 2024,Reference : 329750,https://www.civilservicejobs.service.gov.uk/csr/index.cgi?SID=b3duZXI9NTA3MDAwMCZwYWdlY2xhc3M9Sm9icyZ1c2Vyc2VhcmNoY29udGV4dD02MjcyMTI3OSZvd25lcnR5cGU9ZmFpciZzZWFyY2hwYWdlPTEzJnNlYXJjaHNvcnQ9Y2xvc2luZyZqb2JsaXN0X3ZpZXdfdmFjPTE4ODk2NzEmcGFnZWFjdGlvbj12aWV3dmFjYnlqb2JsaXN0JnJlcXNpZz0xNzAzOTQ0Mjk5LWNjMDFlNzBmZGI0Njc0ZjI4YjgyMWZkYjAxZDRlZGE1YTY4MzJlMWU=
"Facilities & Security Contract Manager, UK Estate","Foreign, Commonwealth & Development Office","London, Milton Keynes","Salary : £44,250",Closes : 11:55 pm on Wednesday 3rd January 2024,Reference : 325798,https://www.civilservicejobs.service.gov.uk/csr/index.cgi?SID=cGFnZWNsYXNzPUpvYnMmdXNlcnNlYXJjaGNvbnRleHQ9NjI3MjEyNzkmb3duZXI9NTA3MDAwMCZqb2JsaXN0X3ZpZXdfdmFjPTE4ODk2MTYmcGFnZWFjdGlvbj12aWV3dmFjYnlqb2JsaXN0Jm93bmVydHlwZT1mYWlyJnNlYXJjaHBhZ2U9MTMmc2VhcmNoc29ydD1jbG9zaW5nJnJlcXNpZz0xNzAzOTQ0Mjk5LWNjMDFlNzBmZGI0Njc0ZjI4YjgyMWZkYjAxZDRlZGE1YTY4MzJlMWU=
Facilities Manager,"Foreign, Commonwealth & Development Office",Milton Keynes,"Salary : £44,250",Closes : 11:55 pm on Wednesday 3rd January 2024,Reference : 326180,https://www.civilservicejobs.service.gov.uk/csr/index.cgi?SID=cGFnZWFjdGlvbj12aWV3dmFjYnlqb2JsaXN0JmpvYmxpc3Rfdmlld192YWM9MTg4OTYxNSZzZWFyY2hzb3J0PWNsb3Npbmcmc2VhcmNocGFnZT0xMyZvd25lcnR5cGU9ZmFpciZ1c2Vyc2VhcmNoY29udGV4dD02MjcyMTI3OSZwYWdlY2xhc3M9Sm9icyZvd25lcj01MDcwMDAwJnJlcXNpZz0xNzAzOTQ0Mjk5LWNjMDFlNzBmZGI0Njc0ZjI4YjgyMWZkYjAxZDRlZGE1YTY4MzJlMWU=
Analyst - Online Marketplaces Evidence Lead,Department for Business and Trade,"Birmingham, London and Teddington","Salary : £53,560 to £63,481",Closes : 11:55 pm on Wednesday 3rd January 2024,Reference : 324486,https://www.civilservicejobs.service.gov.uk/csr/index.cgi?SID=am9ibGlzdF92aWV3X3ZhYz0xODg5NjA4JnBhZ2VhY3Rpb249dmlld3ZhY2J5am9ibGlzdCZzZWFyY2hwYWdlPTEzJm93bmVydHlwZT1mYWlyJnNlYXJjaHNvcnQ9Y2xvc2luZyZwYWdlY2xhc3M9Sm9icyZ1c2Vyc2VhcmNoY29udGV4dD02MjcyMTI3OSZvd25lcj01MDcwMDAwJnJlcXNpZz0xNzAzOTQ0Mjk5LWNjMDFlNzBmZGI0Njc0ZjI4YjgyMWZkYjAxZDRlZGE1YTY4MzJlMWU=
HR Business Partner,Department for Transport,"Birmingham, Hastings, Leeds, Swansea","Salary : £51,997",Closes : 11:55 pm on Wednesday 3rd January 2024,Reference : 328561,https://www.civilservicejobs.service.gov.uk/csr/index.cgi?SID=b3duZXI9NTA3MDAwMCZwYWdlY2xhc3M9Sm9icyZ1c2Vyc2VhcmNoY29udGV4dD02MjcyMTI3OSZvd25lcnR5cGU9ZmFpciZzZWFyY2hwYWdlPTEzJnNlYXJjaHNvcnQ9Y2xvc2luZyZqb2JsaXN0X3ZpZXdfdmFjPTE4ODk1MTQmcGFnZWFjdGlvbj12aWV3dmFjYnlqb2JsaXN0JnJlcXNpZz0xNzAzOTQ0Mjk5LWNjMDFlNzBmZGI0Njc0ZjI4YjgyMWZkYjAxZDRlZGE1YTY4MzJlMWU=
Head of Operations (Temporary) (Ref: 82056),HM Prison & Probation Service,"This position is based at NPS IMPERIAL HOUSE ALDERSHOT, GU11 1DP, NPS NEWPORT PROBATION OFFICE NEWPORT, PO30 5BN, NPS PORTSMOUTH PROBATION OFFICE PORTSMOUTH, PO1 2BD, NPS ST CLEMENTS HOUSE BASINGSTOKE, RG21 ... see the job advert for full location information","Salary : £72,653 to £91,338",Closes : 11:55 pm on Wednesday 3rd January 2024,Reference : 329482,https://www.civilservicejobs.service.gov.uk/csr/index.cgi?SID=dXNlcnNlYXJjaGNvbnRleHQ9NjI3MjEyNzkmcGFnZWNsYXNzPUpvYnMmb3duZXI9NTA3MDAwMCZwYWdlYWN0aW9uPXZpZXd2YWNieWpvYmxpc3Qmam9ibGlzdF92aWV3X3ZhYz0xODg5NDUwJnNlYXJjaHNvcnQ9Y2xvc2luZyZvd25lcnR5cGU9ZmFpciZzZWFyY2hwYWdlPTEzJnJlcXNpZz0xNzAzOTQ0Mjk5LWNjMDFlNzBmZGI0Njc0ZjI4YjgyMWZkYjAxZDRlZGE1YTY4MzJlMWU=
Marine Monitoring Manager x2  2023116 & 119,Joint Nature Conservation Committee,"This post will have a base in Peterborough or Aberdeen. JNCC has adopted a hybrid working approach, allowing colleagues to benefit from time in the office, with the flexibility also to work from home. Employees ... see the job advert for full location information","Salary : £38,320",Closes : 11:55 pm on Wednesday 3rd January 2024,Reference : 329251,https://www.civilservicejobs.service.gov.uk/csr/index.cgi?SID=cGFnZWFjdGlvbj12aWV3dmFjYnlqb2JsaXN0JmpvYmxpc3Rfdmlld192YWM9MTg4OTM3MiZzZWFyY2hzb3J0PWNsb3Npbmcmc2VhcmNocGFnZT0xMyZvd25lcnR5cGU9ZmFpciZ1c2Vyc2VhcmNoY29udGV4dD02MjcyMTI3OSZwYWdlY2xhc3M9Sm9icyZvd25lcj01MDcwMDAwJnJlcXNpZz0xNzAzOTQ0Mjk5LWNjMDFlNzBmZGI0Njc0ZjI4YjgyMWZkYjAxZDRlZGE1YTY4MzJlMWU=
Chief Operating Officer,Pensions Regulator,"Brighton, South East England, BN1 6AF","Salary : £149,999",Closes : 11:55 pm on Wednesday 3rd January 2024,Reference : 327921,https://www.civilservicejobs.service.gov.uk/csr/index.cgi?SID=b3duZXJ0eXBlPWZhaXImc2VhcmNocGFnZT0xMyZzZWFyY2hzb3J0PWNsb3Npbmcmam9ibGlzdF92aWV3X3ZhYz0xODg5MDA4JnBhZ2VhY3Rpb249dmlld3ZhY2J5am9ibGlzdCZvd25lcj01MDcwMDAwJnBhZ2VjbGFzcz1Kb2JzJnVzZXJzZWFyY2hjb250ZXh0PTYyNzIxMjc5JnJlcXNpZz0xNzAzOTQ0Mjk5LWNjMDFlNzBmZGI0Njc0ZjI4YjgyMWZkYjAxZDRlZGE1YTY4MzJlMWU=
Chief Transformation Officer,Pensions Regulator,"Brighton, South East England, BN1 6AF","Salary : £109,307",Closes : 11:55 pm on Wednesday 3rd January 2024,Reference : 327883,https://www.civilservicejobs.service.gov.uk/csr/index.cgi?SID=cGFnZWNsYXNzPUpvYnMmdXNlcnNlYXJjaGNvbnRleHQ9NjI3MjEyNzkmb3duZXI9NTA3MDAwMCZqb2JsaXN0X3ZpZXdfdmFjPTE4ODkwMDMmcGFnZWFjdGlvbj12aWV3dmFjYnlqb2JsaXN0Jm93bmVydHlwZT1mYWlyJnNlYXJjaHBhZ2U9MTMmc2VhcmNoc29ydD1jbG9zaW5nJnJlcXNpZz0xNzAzOTQ0Mjk5LWNjMDFlNzBmZGI0Njc0ZjI4YjgyMWZkYjAxZDRlZGE1YTY4MzJlMWU=
Marine Support Officer x2  2023105 & 106,Joint Nature Conservation Committee,"This post will have a base in Peterborough or Aberdeen. JNCC has adopted a hybrid working approach, allowing colleagues to benefit from time in the office, with the flexibility also to work from home. Employees ... see the job advert for full location information","Salary : £24,735",Closes : 11:55 pm on Wednesday 3rd January 2024,Reference : 328426,https://www.civilservicejobs.service.gov.uk/csr/index.cgi?SID=c2VhcmNocGFnZT0xNCZvd25lcj01MDcwMDAwJnNlYXJjaHNvcnQ9Y2xvc2luZyZ1c2Vyc2VhcmNoY29udGV4dD02MjcyMTI3OSZvd25lcnR5cGU9ZmFpciZwYWdlYWN0aW9uPXZpZXd2YWNieWpvYmxpc3Qmam9ibGlzdF92aWV3X3ZhYz0xODg4NTQxJnBhZ2VjbGFzcz1Kb2JzJnJlcXNpZz0xNzAzOTQ0MzAxLTFkODE2ZDYxMzQ0ZjJlMWRmNGY2NjI5OWFlY2RkNDMzNmQxNWI5YWM=
Deputy Chief of Staff to the Chief Test Pilot,Ministry of Defence,"RAF Waddington, Lincoln","Salary : £35,290",Closes : 11:55 pm on Wednesday 3rd January 2024,Reference : 305811,https://www.civilservicejobs.service.gov.uk/csr/index.cgi?SID=am9ibGlzdF92aWV3X3ZhYz0xODg4MjQxJnBhZ2VjbGFzcz1Kb2JzJnBhZ2VhY3Rpb249dmlld3ZhY2J5am9ibGlzdCZvd25lcnR5cGU9ZmFpciZ1c2Vyc2VhcmNoY29udGV4dD02MjcyMTI3OSZzZWFyY2hzb3J0PWNsb3Npbmcmb3duZXI9NTA3MDAwMCZzZWFyY2hwYWdlPTE0JnJlcXNpZz0xNzAzOTQ0MzAxLTFkODE2ZDYxMzQ0ZjJlMWRmNGY2NjI5OWFlY2RkNDMzNmQxNWI5YWM=
Navy Command Dangerous Goods Auditor - Higher Executive Officer (HEO),Ministry of Defence,"Portsmouth, South East England, PO2 8BY","Salary : £35,290",Closes : 11:55 pm on Wednesday 3rd January 2024,Reference : 327249,https://www.civilservicejobs.service.gov.uk/csr/index.cgi?SID=c2VhcmNoc29ydD1jbG9zaW5nJnNlYXJjaHBhZ2U9MTQmb3duZXI9NTA3MDAwMCZwYWdlY2xhc3M9Sm9icyZqb2JsaXN0X3ZpZXdfdmFjPTE4ODc4MjImb3duZXJ0eXBlPWZhaXImdXNlcnNlYXJjaGNvbnRleHQ9NjI3MjEyNzkmcGFnZWFjdGlvbj12aWV3dmFjYnlqb2JsaXN0JnJlcXNpZz0xNzAzOTQ0MzAxLTFkODE2ZDYxMzQ0ZjJlMWRmNGY2NjI5OWFlY2RkNDMzNmQxNWI5YWM=
Helicopter and Training Technical Co-ordinator,Ministry of Defence,"JADTEU, RAF Brize Norton, Carterton, Oxon","Salary : £28,300",Closes : 11:55 pm on Wednesday 3rd January 2024,Reference : 312795,https://www.civilservicejobs.service.gov.uk/csr/index.cgi?SID=c2VhcmNocGFnZT0xNCZvd25lcj01MDcwMDAwJnNlYXJjaHNvcnQ9Y2xvc2luZyZ1c2Vyc2VhcmNoY29udGV4dD02MjcyMTI3OSZvd25lcnR5cGU9ZmFpciZwYWdlYWN0aW9uPXZpZXd2YWNieWpvYmxpc3QmcGFnZWNsYXNzPUpvYnMmam9ibGlzdF92aWV3X3ZhYz0xODg3NDM4JnJlcXNpZz0xNzAzOTQ0MzAxLTFkODE2ZDYxMzQ0ZjJlMWRmNGY2NjI5OWFlY2RkNDMzNmQxNWI5YWM=
Civilian Dental Practitioner ,Ministry of Defence,"Det 3 GP, Ward Barracks, Bulford Camp, Salisbury","Salary : £51,489 to £85,072",Closes : 11:55 pm on Wednesday 3rd January 2024,Reference : 326908,https://www.civilservicejobs.service.gov.uk/csr/index.cgi?SID=cGFnZWFjdGlvbj12aWV3dmFjYnlqb2JsaXN0Jm93bmVydHlwZT1mYWlyJnVzZXJzZWFyY2hjb250ZXh0PTYyNzIxMjc5JmpvYmxpc3Rfdmlld192YWM9MTg4NzI5NCZwYWdlY2xhc3M9Sm9icyZvd25lcj01MDcwMDAwJnNlYXJjaHBhZ2U9MTQmc2VhcmNoc29ydD1jbG9zaW5nJnJlcXNpZz0xNzAzOTQ0MzAxLTFkODE2ZDYxMzQ0ZjJlMWRmNGY2NjI5OWFlY2RkNDMzNmQxNWI5YWM=
"Navy Command,  Defence Marine Services, Health, Safety, Environmental and Quality Assurance Manager (MSO1)",Ministry of Defence,"HM Naval Base, Portsmouth, Hants. PO1 3LS","Salary : £59,498",Closes : 11:55 pm on Wednesday 3rd January 2024,Reference : 326358,https://www.civilservicejobs.service.gov.uk/csr/index.cgi?SID=cGFnZWFjdGlvbj12aWV3dmFjYnlqb2JsaXN0JnVzZXJzZWFyY2hjb250ZXh0PTYyNzIxMjc5Jm93bmVydHlwZT1mYWlyJnBhZ2VjbGFzcz1Kb2JzJmpvYmxpc3Rfdmlld192YWM9MTg4NzI0MSZvd25lcj01MDcwMDAwJnNlYXJjaHBhZ2U9MTQmc2VhcmNoc29ydD1jbG9zaW5nJnJlcXNpZz0xNzAzOTQ0MzAxLTFkODE2ZDYxMzQ0ZjJlMWRmNGY2NjI5OWFlY2RkNDMzNmQxNWI5YWM=
"Grade 7, Senior Project Data Scientist and/or Engineer","Department for Environment, Food and Rural Affairs","Bristol, London, Newcastle-upon-Tyne, York","Salary : £49,403 to £61,392",Closes : 11:55 pm on Wednesday 3rd January 2024,Reference : 324584,https://www.civilservicejobs.service.gov.uk/csr/index.cgi?SID=cGFnZWNsYXNzPUpvYnMmam9ibGlzdF92aWV3X3ZhYz0xODg3MDc3JnBhZ2VhY3Rpb249dmlld3ZhY2J5am9ibGlzdCZ1c2Vyc2VhcmNoY29udGV4dD02MjcyMTI3OSZvd25lcnR5cGU9ZmFpciZzZWFyY2hzb3J0PWNsb3Npbmcmb3duZXI9NTA3MDAwMCZzZWFyY2hwYWdlPTE0JnJlcXNpZz0xNzAzOTQ0MzAxLTFkODE2ZDYxMzQ0ZjJlMWRmNGY2NjI5OWFlY2RkNDMzNmQxNWI5YWM=
Accreditation Development Manager,Ministry of Defence,RAF Cosford,"Salary : £36,034",Closes : 11:55 pm on Wednesday 3rd January 2024,Reference : 325255,https://www.civilservicejobs.service.gov.uk/csr/index.cgi?SID=c2VhcmNoc29ydD1jbG9zaW5nJm93bmVyPTUwNzAwMDAmc2VhcmNocGFnZT0xNCZqb2JsaXN0X3ZpZXdfdmFjPTE4ODY2MTYmcGFnZWNsYXNzPUpvYnMmcGFnZWFjdGlvbj12aWV3dmFjYnlqb2JsaXN0JnVzZXJzZWFyY2hjb250ZXh0PTYyNzIxMjc5Jm93bmVydHlwZT1mYWlyJnJlcXNpZz0xNzAzOTQ0MzAxLTFkODE2ZDYxMzQ0ZjJlMWRmNGY2NjI5OWFlY2RkNDMzNmQxNWI5YWM=
Band 6 Community Mental Health Practitioner ,Ministry of Defence,"RAF Brize Norton, Carterton, Oxford, OX18 3LX","Salary : £35,392 to £42,618",Closes : 11:55 pm on Wednesday 3rd January 2024,Reference : 325685,https://www.civilservicejobs.service.gov.uk/csr/index.cgi?SID=b3duZXI9NTA3MDAwMCZzZWFyY2hwYWdlPTE0JnNlYXJjaHNvcnQ9Y2xvc2luZyZwYWdlYWN0aW9uPXZpZXd2YWNieWpvYmxpc3QmdXNlcnNlYXJjaGNvbnRleHQ9NjI3MjEyNzkmb3duZXJ0eXBlPWZhaXImam9ibGlzdF92aWV3X3ZhYz0xODg2MTk3JnBhZ2VjbGFzcz1Kb2JzJnJlcXNpZz0xNzAzOTQ0MzAxLTFkODE2ZDYxMzQ0ZjJlMWRmNGY2NjI5OWFlY2RkNDMzNmQxNWI5YWM=
Band 7 Quality Assurance Lead,Ministry of Defence,"REDFORD BARRACKS, COLINTON ROAD, EDINBURGH, EH13 0PP","Salary : £43,742 to £50,056",Closes : 11:55 pm on Wednesday 3rd January 2024,Reference : 321569,https://www.civilservicejobs.service.gov.uk/csr/index.cgi?SID=c2VhcmNoc29ydD1jbG9zaW5nJm93bmVyPTUwNzAwMDAmc2VhcmNocGFnZT0xNCZqb2JsaXN0X3ZpZXdfdmFjPTE4ODM1MDAmcGFnZWNsYXNzPUpvYnMmcGFnZWFjdGlvbj12aWV3dmFjYnlqb2JsaXN0JnVzZXJzZWFyY2hjb250ZXh0PTYyNzIxMjc5Jm93bmVydHlwZT1mYWlyJnJlcXNpZz0xNzAzOTQ0MzAxLTFkODE2ZDYxMzQ0ZjJlMWRmNGY2NjI5OWFlY2RkNDMzNmQxNWI5YWM=
Band 6 Community Mental Health Practitioner,Ministry of Defence,"Bulford Healthcare Facility, Kandy Road, Bulford, SP4 9AA","Salary : £35,392 to £42,618",Closes : 11:55 pm on Wednesday 3rd January 2024,Reference : 321073,https://www.civilservicejobs.service.gov.uk/csr/index.cgi?SID=b3duZXJ0eXBlPWZhaXImdXNlcnNlYXJjaGNvbnRleHQ9NjI3MjEyNzkmcGFnZWFjdGlvbj12aWV3dmFjYnlqb2JsaXN0JmpvYmxpc3Rfdmlld192YWM9MTg4Mjg3NyZwYWdlY2xhc3M9Sm9icyZzZWFyY2hwYWdlPTE0Jm93bmVyPTUwNzAwMDAmc2VhcmNoc29ydD1jbG9zaW5nJnJlcXNpZz0xNzAzOTQ0MzAxLTFkODE2ZDYxMzQ0ZjJlMWRmNGY2NjI5OWFlY2RkNDMzNmQxNWI5YWM=
Consultant Psychiatrist - Part-time,Ministry of Defence,"HMS Drake, Seymour Block, 1st Floor, HM Navel Base, Devonport PL2 2BG","Salary : £88,364 to £119,133",Closes : 11:55 pm on Wednesday 3rd January 2024,Reference : 315377,https://www.civilservicejobs.service.gov.uk/csr/index.cgi?SID=cGFnZWNsYXNzPUpvYnMmam9ibGlzdF92aWV3X3ZhYz0xODc3OTg5JnBhZ2VhY3Rpb249dmlld3ZhY2J5am9ibGlzdCZvd25lcnR5cGU9ZmFpciZ1c2Vyc2VhcmNoY29udGV4dD02MjcyMTI3OSZzZWFyY2hzb3J0PWNsb3Npbmcmb3duZXI9NTA3MDAwMCZzZWFyY2hwYWdlPTE0JnJlcXNpZz0xNzAzOTQ0MzAxLTFkODE2ZDYxMzQ0ZjJlMWRmNGY2NjI5OWFlY2RkNDMzNmQxNWI5YWM=
Band 5 Civilian Dental Hygienist,Ministry of Defence,"Larkhill Dental Centre, The Packway, Larkhill, SP4 8QY","Salary : £28,407 to £34,581",Closes : 11:55 pm on Wednesday 3rd January 2024,Reference : 313046,https://www.civilservicejobs.service.gov.uk/csr/index.cgi?SID=am9ibGlzdF92aWV3X3ZhYz0xODc1NzE1JnBhZ2VjbGFzcz1Kb2JzJnBhZ2VhY3Rpb249dmlld3ZhY2J5am9ibGlzdCZvd25lcnR5cGU9ZmFpciZ1c2Vyc2VhcmNoY29udGV4dD02MjcyMTI3OSZzZWFyY2hzb3J0PWNsb3Npbmcmb3duZXI9NTA3MDAwMCZzZWFyY2hwYWdlPTE0JnJlcXNpZz0xNzAzOTQ0MzAxLTFkODE2ZDYxMzQ0ZjJlMWRmNGY2NjI5OWFlY2RkNDMzNmQxNWI5YWM=
Band 8b Principal Clinical Psychologist,Ministry of Defence,"Seymour Block, 1st Floor, HMS Drake, HM Naval Base Devonport, PL2 2BG","Salary : £58,972 to £68,525",Closes : 11:55 pm on Wednesday 3rd January 2024,Reference : 304872,https://www.civilservicejobs.service.gov.uk/csr/index.cgi?SID=cGFnZWNsYXNzPUpvYnMmam9ibGlzdF92aWV3X3ZhYz0xODY4ODI2JnBhZ2VhY3Rpb249dmlld3ZhY2J5am9ibGlzdCZvd25lcnR5cGU9ZmFpciZ1c2Vyc2VhcmNoY29udGV4dD02MjcyMTI3OSZzZWFyY2hzb3J0PWNsb3Npbmcmb3duZXI9NTA3MDAwMCZzZWFyY2hwYWdlPTE0JnJlcXNpZz0xNzAzOTQ0MzAxLTFkODE2ZDYxMzQ0ZjJlMWRmNGY2NjI5OWFlY2RkNDMzNmQxNWI5YWM=
Band 6 Community Mental Health Practitioner,Ministry of Defence,"Healthcare Facility, Kandy Road, Bulford SP4 9AA","Salary : £35,392 to £42,618",Closes : 11:55 pm on Wednesday 3rd January 2024,Reference : 302785,https://www.civilservicejobs.service.gov.uk/csr/index.cgi?SID=c2VhcmNoc29ydD1jbG9zaW5nJnNlYXJjaHBhZ2U9MTQmb3duZXI9NTA3MDAwMCZwYWdlY2xhc3M9Sm9icyZqb2JsaXN0X3ZpZXdfdmFjPTE4Njg0Mjcmb3duZXJ0eXBlPWZhaXImdXNlcnNlYXJjaGNvbnRleHQ9NjI3MjEyNzkmcGFnZWFjdGlvbj12aWV3dmFjYnlqb2JsaXN0JnJlcXNpZz0xNzAzOTQ0MzAxLTFkODE2ZDYxMzQ0ZjJlMWRmNGY2NjI5OWFlY2RkNDMzNmQxNWI5YWM=
CMP Civilian Medical Practitioner,Ministry of Defence,"Room 7050, Queen Elizabeth Memorial Healthcare Centre (QEMHC), St Michaels Avenue, Tidworth, Wiltshire SP9 7EA","Salary : £83,032 to £98,642",Closes : 11:55 pm on Wednesday 3rd January 2024,Reference : 294832,https://www.civilservicejobs.service.gov.uk/csr/index.cgi?SID=c2VhcmNoc29ydD1jbG9zaW5nJnNlYXJjaHBhZ2U9MTQmb3duZXI9NTA3MDAwMCZqb2JsaXN0X3ZpZXdfdmFjPTE4NjE5NDImcGFnZWNsYXNzPUpvYnMmb3duZXJ0eXBlPWZhaXImdXNlcnNlYXJjaGNvbnRleHQ9NjI3MjEyNzkmcGFnZWFjdGlvbj12aWV3dmFjYnlqb2JsaXN0JnJlcXNpZz0xNzAzOTQ0MzAxLTFkODE2ZDYxMzQ0ZjJlMWRmNGY2NjI5OWFlY2RkNDMzNmQxNWI5YWM=
Band 5 Civilian Dental Hygienist,Ministry of Defence,"RAF Benson, Wallingford, Oxon, OX10 6EN","Salary : £28,407 to £34,581",Closes : 11:55 pm on Wednesday 3rd January 2024,Reference : 295909,https://www.civilservicejobs.service.gov.uk/csr/index.cgi?SID=c2VhcmNoc29ydD1jbG9zaW5nJnNlYXJjaHBhZ2U9MTQmb3duZXI9NTA3MDAwMCZwYWdlY2xhc3M9Sm9icyZqb2JsaXN0X3ZpZXdfdmFjPTE4NjE2OTcmb3duZXJ0eXBlPWZhaXImdXNlcnNlYXJjaGNvbnRleHQ9NjI3MjEyNzkmcGFnZWFjdGlvbj12aWV3dmFjYnlqb2JsaXN0JnJlcXNpZz0xNzAzOTQ0MzAxLTFkODE2ZDYxMzQ0ZjJlMWRmNGY2NjI5OWFlY2RkNDMzNmQxNWI5YWM=
Band 5 Civilian Dental Hygienist,Ministry of Defence,"Leuchars Dental Centre, Leuchars Station, Leuchars, KY16 0JX","Salary : £28,407 to £34,581",Closes : 11:55 pm on Wednesday 3rd January 2024,Reference : 288811,https://www.civilservicejobs.service.gov.uk/csr/index.cgi?SID=cGFnZWFjdGlvbj12aWV3dmFjYnlqb2JsaXN0Jm93bmVydHlwZT1mYWlyJnVzZXJzZWFyY2hjb250ZXh0PTYyNzIxMjc5JnBhZ2VjbGFzcz1Kb2JzJmpvYmxpc3Rfdmlld192YWM9MTg1ODEzNiZvd25lcj01MDcwMDAwJnNlYXJjaHBhZ2U9MTQmc2VhcmNoc29ydD1jbG9zaW5nJnJlcXNpZz0xNzAzOTQ0MzAxLTFkODE2ZDYxMzQ0ZjJlMWRmNGY2NjI5OWFlY2RkNDMzNmQxNWI5YWM=
