Title,Department,Location,Salary,Closing Date,UID,URL
**Home Office Intelligence - Immigration Enforcement - Field Intelligence Officer,Home Office,Castle Donington - Pembroke House,"Salary : £28,000 to £29,400",Closes : 11:55 pm on Tuesday 5th December 2023,Reference : 326385,https://www.civilservicejobs.service.gov.uk/csr/index.cgi?SID=b3duZXJ0eXBlPWZhaXImcGFnZWFjdGlvbj12aWV3dmFjYnlqb2JsaXN0JnNlYXJjaHBhZ2U9MTkmcGFnZWNsYXNzPUpvYnMmdXNlcnNlYXJjaGNvbnRleHQ9NjAwNjQ1OTAmb3duZXI9NTA3MDAwMCZzZWFyY2hzb3J0PWNsb3Npbmcmam9ibGlzdF92aWV3X3ZhYz0xODg3MzIzJnJlcXNpZz0xNzAxNDQ1ODMzLWIxODQ5MTE2YWQ0N2I1MTBiODQ3ZDMzNGUwMTY1NGM1M2RjMzY1MWU=
Administration Officer,Animal and Plant Health Agency,"Bristol, Cardiff, Carlisle, Exeter, Stafford, Worcester, York","Salary : £22,150",Closes : 11:55 pm on Tuesday 5th December 2023,Reference : 312418,https://www.civilservicejobs.service.gov.uk/csr/index.cgi?SID=am9ibGlzdF92aWV3X3ZhYz0xODg3MjE4JnNlYXJjaHNvcnQ9Y2xvc2luZyZ1c2Vyc2VhcmNoY29udGV4dD02MDA2NDU5MCZvd25lcj01MDcwMDAwJnBhZ2VjbGFzcz1Kb2JzJnNlYXJjaHBhZ2U9MTkmcGFnZWFjdGlvbj12aWV3dmFjYnlqb2JsaXN0Jm93bmVydHlwZT1mYWlyJnJlcXNpZz0xNzAxNDQ1ODMzLWIxODQ5MTE2YWQ0N2I1MTBiODQ3ZDMzNGUwMTY1NGM1M2RjMzY1MWU=
Commercial Deputy Director – Digital & Technology,Government Commercial Function,"Leeds, London, Manchester, Birmingham, Bristol with routine travel to team locations in Leeds or London; other occasional travel to MOJ sites. Flexible across other national MOJ hubs.","Salary : £94,000 to £130,000",Closes : 11:55 pm on Tuesday 5th December 2023,Reference : 326573,https://www.civilservicejobs.service.gov.uk/csr/index.cgi?SID=am9ibGlzdF92aWV3X3ZhYz0xODg2OTk5Jm93bmVyPTUwNzAwMDAmdXNlcnNlYXJjaGNvbnRleHQ9NjAwNjQ1OTAmc2VhcmNoc29ydD1jbG9zaW5nJnBhZ2VjbGFzcz1Kb2JzJnNlYXJjaHBhZ2U9MTkmcGFnZWFjdGlvbj12aWV3dmFjYnlqb2JsaXN0Jm93bmVydHlwZT1mYWlyJnJlcXNpZz0xNzAxNDQ1ODMzLWIxODQ5MTE2YWQ0N2I1MTBiODQ3ZDMzNGUwMTY1NGM1M2RjMzY1MWU=
Senior Lending Products Manager (G1304N),Homes England,"Bristol, South West England, BS1 6EH : Longstanton, East of England, CB24 3EN : Coventry, West Midlands (England), CV1 2GN : Guildford, South East England, GU1 4LZ : Liverpool, North West England, L3 1BP ... see the job advert for full location information","Salary : £54,422 to £64,025",Closes : 11:55 pm on Tuesday 5th December 2023,Reference : 326565,https://www.civilservicejobs.service.gov.uk/csr/index.cgi?SID=cGFnZWNsYXNzPUpvYnMmc2VhcmNocGFnZT0xOSZwYWdlYWN0aW9uPXZpZXd2YWNieWpvYmxpc3Qmb3duZXJ0eXBlPWZhaXImam9ibGlzdF92aWV3X3ZhYz0xODg2OTkzJnNlYXJjaHNvcnQ9Y2xvc2luZyZvd25lcj01MDcwMDAwJnVzZXJzZWFyY2hjb250ZXh0PTYwMDY0NTkwJnJlcXNpZz0xNzAxNDQ1ODMzLWIxODQ5MTE2YWQ0N2I1MTBiODQ3ZDMzNGUwMTY1NGM1M2RjMzY1MWU=
Deputy Director Engagement and Internal Communications,Home Office,"Belfast, Cardiff, Dover, Glasgow, Liverpool, Manchester, Sheffield","Salary : £75,000 to £85,000",Closes : 11:55 pm on Tuesday 5th December 2023,Reference : 326342,https://www.civilservicejobs.service.gov.uk/csr/index.cgi?SID=b3duZXJ0eXBlPWZhaXImcGFnZWFjdGlvbj12aWV3dmFjYnlqb2JsaXN0JnBhZ2VjbGFzcz1Kb2JzJnNlYXJjaHBhZ2U9MTkmc2VhcmNoc29ydD1jbG9zaW5nJnVzZXJzZWFyY2hjb250ZXh0PTYwMDY0NTkwJm93bmVyPTUwNzAwMDAmam9ibGlzdF92aWV3X3ZhYz0xODg2OTQ5JnJlcXNpZz0xNzAxNDQ1ODMzLWIxODQ5MTE2YWQ0N2I1MTBiODQ3ZDMzNGUwMTY1NGM1M2RjMzY1MWU=
Band 5 Practice Nurse Primary Healthcare,Ministry of Defence,"David Stone Medical Centre, RAF Brize Norton, Carterton, OX18 3LX","Salary : £28,407 to £34,581",Closes : 11:55 pm on Tuesday 5th December 2023,Reference : 324992,https://www.civilservicejobs.service.gov.uk/csr/index.cgi?SID=cGFnZWNsYXNzPUpvYnMmc2VhcmNocGFnZT0xOSZvd25lcnR5cGU9ZmFpciZwYWdlYWN0aW9uPXZpZXd2YWNieWpvYmxpc3QmdXNlcnNlYXJjaGNvbnRleHQ9NjAwNjQ1OTAmb3duZXI9NTA3MDAwMCZzZWFyY2hzb3J0PWNsb3Npbmcmam9ibGlzdF92aWV3X3ZhYz0xODg2ODY0JnJlcXNpZz0xNzAxNDQ1ODMzLWIxODQ5MTE2YWQ0N2I1MTBiODQ3ZDMzNGUwMTY1NGM1M2RjMzY1MWU=
Assistant Private Secretary,Department for Business and Trade,"Belfast, Birmingham, Cardiff, Darlington, Edinburgh, London, Salford","Salary : £27,329 to £33,018",Closes : 11:55 pm on Tuesday 5th December 2023,Reference : 324960,https://www.civilservicejobs.service.gov.uk/csr/index.cgi?SID=cGFnZWFjdGlvbj12aWV3dmFjYnlqb2JsaXN0JnNlYXJjaHNvcnQ9Y2xvc2luZyZqb2JsaXN0X3ZpZXdfdmFjPTE4ODY3MTgmcGFnZWNsYXNzPUpvYnMmb3duZXI9NTA3MDAwMCZ1c2Vyc2VhcmNoY29udGV4dD02MDA2NDU5MCZzZWFyY2hwYWdlPTIwJm93bmVydHlwZT1mYWlyJnJlcXNpZz0xNzAxNDQ1ODM1LTMxNmJiMjhjNGJlNGFhMWQ4NGFjZTU0OTllNDVmMzNlZjYzZGI5OWQ=
"Director General, Service Delivery Transformation",Ministry of Justice,"Leeds, London","Salary : £135,000 to £145,000",Closes : 11:55 pm on Tuesday 5th December 2023,Reference : 325974,https://www.civilservicejobs.service.gov.uk/csr/index.cgi?SID=c2VhcmNocGFnZT0yMCZvd25lcnR5cGU9ZmFpciZzZWFyY2hzb3J0PWNsb3NpbmcmcGFnZWFjdGlvbj12aWV3dmFjYnlqb2JsaXN0Jm93bmVyPTUwNzAwMDAmcGFnZWNsYXNzPUpvYnMmam9ibGlzdF92aWV3X3ZhYz0xODg2NDcyJnVzZXJzZWFyY2hjb250ZXh0PTYwMDY0NTkwJnJlcXNpZz0xNzAxNDQ1ODM1LTMxNmJiMjhjNGJlNGFhMWQ4NGFjZTU0OTllNDVmMzNlZjYzZGI5OWQ=
Residential Worker in Approved Premises (Ref: 81326),HM Prison & Probation Service,"This position is based at NPS 100-108 NORFOLK PARK ROAD SHEFFIELD, S2 2RU, NPS 38-42 CHRIST CHURCH ROAD DONCASTER, DN1 2QL, NPS DONCASTER ROAD ROTHERHAM, S65 1NN","Salary : £23,637 to £29,046",Closes : 11:55 pm on Tuesday 5th December 2023,Reference : 325552,https://www.civilservicejobs.service.gov.uk/csr/index.cgi?SID=c2VhcmNoc29ydD1jbG9zaW5nJnBhZ2VhY3Rpb249dmlld3ZhY2J5am9ibGlzdCZvd25lcj01MDcwMDAwJmpvYmxpc3Rfdmlld192YWM9MTg4NjExOCZwYWdlY2xhc3M9Sm9icyZ1c2Vyc2VhcmNoY29udGV4dD02MDA2NDU5MCZzZWFyY2hwYWdlPTIwJm93bmVydHlwZT1mYWlyJnJlcXNpZz0xNzAxNDQ1ODM1LTMxNmJiMjhjNGJlNGFhMWQ4NGFjZTU0OTllNDVmMzNlZjYzZGI5OWQ=
Senior Data Scientist - AI Specialist,"Centre for Environment, Fisheries and Aquaculture Science",The vacancy is based at Cefas' main location in Lowestoft.,"Salary : £37,295 to £41,425",Closes : 11:55 pm on Tuesday 5th December 2023,Reference : 324261,https://www.civilservicejobs.service.gov.uk/csr/index.cgi?SID=cGFnZWFjdGlvbj12aWV3dmFjYnlqb2JsaXN0JnNlYXJjaHNvcnQ9Y2xvc2luZyZqb2JsaXN0X3ZpZXdfdmFjPTE4ODYwMTcmcGFnZWNsYXNzPUpvYnMmb3duZXI9NTA3MDAwMCZ1c2Vyc2VhcmNoY29udGV4dD02MDA2NDU5MCZvd25lcnR5cGU9ZmFpciZzZWFyY2hwYWdlPTIwJnJlcXNpZz0xNzAxNDQ1ODM1LTMxNmJiMjhjNGJlNGFhMWQ4NGFjZTU0OTllNDVmMzNlZjYzZGI5OWQ=
DNO - Warhead Technical Engineering Scientist,Ministry of Defence,AWE Aldermaston: Reading,"Salary : £35,290",Closes : 11:55 pm on Tuesday 5th December 2023,Reference : 324588,https://www.civilservicejobs.service.gov.uk/csr/index.cgi?SID=c2VhcmNoc29ydD1jbG9zaW5nJnBhZ2VhY3Rpb249dmlld3ZhY2J5am9ibGlzdCZ1c2Vyc2VhcmNoY29udGV4dD02MDA2NDU5MCZvd25lcj01MDcwMDAwJmpvYmxpc3Rfdmlld192YWM9MTg4NTgwNCZwYWdlY2xhc3M9Sm9icyZvd25lcnR5cGU9ZmFpciZzZWFyY2hwYWdlPTIwJnJlcXNpZz0xNzAxNDQ1ODM1LTMxNmJiMjhjNGJlNGFhMWQ4NGFjZTU0OTllNDVmMzNlZjYzZGI5OWQ=
Field Interviewer - Inverness/Elgin,Office for National Statistics,"Elgin, Inverness","Salary : £13,496 to £18,404",Closes : 11:55 pm on Tuesday 5th December 2023,Reference : 324294,https://www.civilservicejobs.service.gov.uk/csr/index.cgi?SID=cGFnZWFjdGlvbj12aWV3dmFjYnlqb2JsaXN0JnNlYXJjaHNvcnQ9Y2xvc2luZyZqb2JsaXN0X3ZpZXdfdmFjPTE4ODUwMDUmcGFnZWNsYXNzPUpvYnMmb3duZXI9NTA3MDAwMCZ1c2Vyc2VhcmNoY29udGV4dD02MDA2NDU5MCZvd25lcnR5cGU9ZmFpciZzZWFyY2hwYWdlPTIwJnJlcXNpZz0xNzAxNDQ1ODM1LTMxNmJiMjhjNGJlNGFhMWQ4NGFjZTU0OTllNDVmMzNlZjYzZGI5OWQ=
Asset and Compliance Manager,Ministry of Defence,RAF Menwith Hill,"Salary : £28,300",Closes : 11:55 pm on Tuesday 5th December 2023,Reference : 323798,https://www.civilservicejobs.service.gov.uk/csr/index.cgi?SID=cGFnZWFjdGlvbj12aWV3dmFjYnlqb2JsaXN0JnNlYXJjaHNvcnQ9Y2xvc2luZyZ1c2Vyc2VhcmNoY29udGV4dD02MDA2NDU5MCZwYWdlY2xhc3M9Sm9icyZqb2JsaXN0X3ZpZXdfdmFjPTE4ODQ2MTUmb3duZXI9NTA3MDAwMCZvd25lcnR5cGU9ZmFpciZzZWFyY2hwYWdlPTIwJnJlcXNpZz0xNzAxNDQ1ODM1LTMxNmJiMjhjNGJlNGFhMWQ4NGFjZTU0OTllNDVmMzNlZjYzZGI5OWQ=
DNO Strategic Assessments Analyst / Cyber Security Coordinator,Ministry of Defence,"Fareham, South East England, PO14 1AS : City of Westminster, London (region), SW1A 2HB","Salary : £35,290",Closes : 11:55 pm on Tuesday 5th December 2023,Reference : 319812,https://www.civilservicejobs.service.gov.uk/csr/index.cgi?SID=c2VhcmNoc29ydD1jbG9zaW5nJnBhZ2VhY3Rpb249dmlld3ZhY2J5am9ibGlzdCZvd25lcj01MDcwMDAwJmpvYmxpc3Rfdmlld192YWM9MTg4Mjk0NSZwYWdlY2xhc3M9Sm9icyZ1c2Vyc2VhcmNoY29udGV4dD02MDA2NDU5MCZvd25lcnR5cGU9ZmFpciZzZWFyY2hwYWdlPTIwJnJlcXNpZz0xNzAxNDQ1ODM1LTMxNmJiMjhjNGJlNGFhMWQ4NGFjZTU0OTllNDVmMzNlZjYzZGI5OWQ=
Executive Assistant - Maternity Cover,College of Policing,"This post can be based at our sites in either Ryton-on-Dunsmore (CV8 3EN), Durham (DL15 8DS), Harrogate (HG3 1UF) or London (E14 4PU). Hybrid working opportunities can also be discussed prior to you taking ... see the job advert for full location information","Salary : £25,599 to £34,951",Closes : 11:55 pm on Tuesday 5th December 2023,Reference : 320967,https://www.civilservicejobs.service.gov.uk/csr/index.cgi?SID=b3duZXJ0eXBlPWZhaXImc2VhcmNocGFnZT0yMCZvd25lcj01MDcwMDAwJmpvYmxpc3Rfdmlld192YWM9MTg4MjA4MCZwYWdlY2xhc3M9Sm9icyZ1c2Vyc2VhcmNoY29udGV4dD02MDA2NDU5MCZzZWFyY2hzb3J0PWNsb3NpbmcmcGFnZWFjdGlvbj12aWV3dmFjYnlqb2JsaXN0JnJlcXNpZz0xNzAxNDQ1ODM1LTMxNmJiMjhjNGJlNGFhMWQ4NGFjZTU0OTllNDVmMzNlZjYzZGI5OWQ=
HEO Senior Mental Health Social Worker,Ministry of Defence,"Fulwood Barracks, Watling Street Road, Fulwood, Preston, PR2 8AA","Salary : £35,290",Closes : 11:55 pm on Tuesday 5th December 2023,Reference : 268651,https://www.civilservicejobs.service.gov.uk/csr/index.cgi?SID=c2VhcmNoc29ydD1jbG9zaW5nJnBhZ2VhY3Rpb249dmlld3ZhY2J5am9ibGlzdCZ1c2Vyc2VhcmNoY29udGV4dD02MDA2NDU5MCZvd25lcj01MDcwMDAwJnBhZ2VjbGFzcz1Kb2JzJmpvYmxpc3Rfdmlld192YWM9MTgzODQ3NCZvd25lcnR5cGU9ZmFpciZzZWFyY2hwYWdlPTIwJnJlcXNpZz0xNzAxNDQ1ODM1LTMxNmJiMjhjNGJlNGFhMWQ4NGFjZTU0OTllNDVmMzNlZjYzZGI5OWQ=
"Service Performance, Quality and Standards Executive ",The Money and Pensions Service,Bedford based with hybrid working,"Salary : £42,000 to £42,000",Closes : 11:55 pm on Tuesday 5th December 2023,Reference : 250450,https://www.civilservicejobs.service.gov.uk/csr/index.cgi?SID=dXNlcnNlYXJjaGNvbnRleHQ9NjAwNjQ1OTAmam9ibGlzdF92aWV3X3ZhYz0xODIyODgyJnBhZ2VjbGFzcz1Kb2JzJm93bmVyPTUwNzAwMDAmcGFnZWFjdGlvbj12aWV3dmFjYnlqb2JsaXN0JnNlYXJjaHNvcnQ9Y2xvc2luZyZvd25lcnR5cGU9ZmFpciZzZWFyY2hwYWdlPTIwJnJlcXNpZz0xNzAxNDQ1ODM1LTMxNmJiMjhjNGJlNGFhMWQ4NGFjZTU0OTllNDVmMzNlZjYzZGI5OWQ=
Senior Laboratory Surveillance Lead,UK Health Security Agency,"Role available at all core and scientific locations with hybrid working available Birmingham, Leeds, Liverpool, London, Porton Down, Colindale, Chilton or home working subject to approval.","Salary : £51,824 to £65,089",Closes : 10:45 am on Wednesday 6th December 2023,Reference : 327899,https://www.civilservicejobs.service.gov.uk/csr/index.cgi?SID=c2VhcmNoc29ydD1jbG9zaW5nJnBhZ2VhY3Rpb249dmlld3ZhY2J5am9ibGlzdCZ1c2Vyc2VhcmNoY29udGV4dD02MDA2NDU5MCZvd25lcj01MDcwMDAwJmpvYmxpc3Rfdmlld192YWM9MTg4ODE4MyZwYWdlY2xhc3M9Sm9icyZzZWFyY2hwYWdlPTIwJm93bmVydHlwZT1mYWlyJnJlcXNpZz0xNzAxNDQ1ODM1LTMxNmJiMjhjNGJlNGFhMWQ4NGFjZTU0OTllNDVmMzNlZjYzZGI5OWQ=
SEO Service Support Manager,Government Legal Department,London,"Salary : £40,898",Closes : 11:55 am on Wednesday 6th December 2023,Reference : 326421,https://www.civilservicejobs.service.gov.uk/csr/index.cgi?SID=b3duZXJ0eXBlPWZhaXImc2VhcmNocGFnZT0yMCZ1c2Vyc2VhcmNoY29udGV4dD02MDA2NDU5MCZwYWdlY2xhc3M9Sm9icyZqb2JsaXN0X3ZpZXdfdmFjPTE4ODc1Nzkmb3duZXI9NTA3MDAwMCZwYWdlYWN0aW9uPXZpZXd2YWNieWpvYmxpc3Qmc2VhcmNoc29ydD1jbG9zaW5nJnJlcXNpZz0xNzAxNDQ1ODM1LTMxNmJiMjhjNGJlNGFhMWQ4NGFjZTU0OTllNDVmMzNlZjYzZGI5OWQ=
DDaT - Data Services & Analytics  - Senior Data Scientist ,Home Office,"Croydon - Lunar House, Manchester - Soapworks, Sheffield - Vulcan House","Salary : £41,600 to £48,792",Closes : 10:55 pm on Wednesday 6th December 2023,Reference : 327275,https://www.civilservicejobs.service.gov.uk/csr/index.cgi?SID=cGFnZWFjdGlvbj12aWV3dmFjYnlqb2JsaXN0JnNlYXJjaHNvcnQ9Y2xvc2luZyZwYWdlY2xhc3M9Sm9icyZqb2JsaXN0X3ZpZXdfdmFjPTE4ODgxNzImb3duZXI9NTA3MDAwMCZ1c2Vyc2VhcmNoY29udGV4dD02MDA2NDU5MCZzZWFyY2hwYWdlPTIwJm93bmVydHlwZT1mYWlyJnJlcXNpZz0xNzAxNDQ1ODM1LTMxNmJiMjhjNGJlNGFhMWQ4NGFjZTU0OTllNDVmMzNlZjYzZGI5OWQ=
Technical Lead - Sequencing Team,UK Health Security Agency,"61 Colindale Ave, London, NW9 5EQ","Salary : £42,716 to £48,068",Closes : 11:55 pm on Wednesday 6th December 2023,Reference : 328777,https://www.civilservicejobs.service.gov.uk/csr/index.cgi?SID=c2VhcmNocGFnZT0yMCZvd25lcnR5cGU9ZmFpciZ1c2Vyc2VhcmNoY29udGV4dD02MDA2NDU5MCZvd25lcj01MDcwMDAwJmpvYmxpc3Rfdmlld192YWM9MTg4ODg5MiZwYWdlY2xhc3M9Sm9icyZzZWFyY2hzb3J0PWNsb3NpbmcmcGFnZWFjdGlvbj12aWV3dmFjYnlqb2JsaXN0JnJlcXNpZz0xNzAxNDQ1ODM1LTMxNmJiMjhjNGJlNGFhMWQ4NGFjZTU0OTllNDVmMzNlZjYzZGI5OWQ=
Team leader- RIS Performance and funding,Department for Transport,"Birmingham, Leeds, London","Salary : £51,997",Closes : 11:55 pm on Wednesday 6th December 2023,Reference : 327113,https://www.civilservicejobs.service.gov.uk/csr/index.cgi?SID=c2VhcmNoc29ydD1jbG9zaW5nJnBhZ2VhY3Rpb249dmlld3ZhY2J5am9ibGlzdCZ1c2Vyc2VhcmNoY29udGV4dD02MDA2NDU5MCZvd25lcj01MDcwMDAwJnBhZ2VjbGFzcz1Kb2JzJmpvYmxpc3Rfdmlld192YWM9MTg4ODgzOCZzZWFyY2hwYWdlPTIwJm93bmVydHlwZT1mYWlyJnJlcXNpZz0xNzAxNDQ1ODM1LTMxNmJiMjhjNGJlNGFhMWQ4NGFjZTU0OTllNDVmMzNlZjYzZGI5OWQ=
Records Manager,The National Lottery Community Fund,National,"Salary : £29,147 to £35,000",Closes : 11:55 pm on Wednesday 6th December 2023,Reference : 328417,https://www.civilservicejobs.service.gov.uk/csr/index.cgi?SID=dXNlcnNlYXJjaGNvbnRleHQ9NjAwNjQ1OTAmcGFnZWNsYXNzPUpvYnMmam9ibGlzdF92aWV3X3ZhYz0xODg4NTM3Jm93bmVyPTUwNzAwMDAmcGFnZWFjdGlvbj12aWV3dmFjYnlqb2JsaXN0JnNlYXJjaHNvcnQ9Y2xvc2luZyZzZWFyY2hwYWdlPTIwJm93bmVydHlwZT1mYWlyJnJlcXNpZz0xNzAxNDQ1ODM1LTMxNmJiMjhjNGJlNGFhMWQ4NGFjZTU0OTllNDVmMzNlZjYzZGI5OWQ=
SEO Policy Advisors (AI Policy),"Department for Science, Innovation & Technology","Birmingham, Cardiff, Darlington, Edinburgh, London, Manchester","Salary : £37,470 to £45,565",Closes : 11:55 pm on Wednesday 6th December 2023,Reference : 327046,https://www.civilservicejobs.service.gov.uk/csr/index.cgi?SID=c2VhcmNocGFnZT0yMCZvd25lcnR5cGU9ZmFpciZqb2JsaXN0X3ZpZXdfdmFjPTE4ODg0OTImcGFnZWNsYXNzPUpvYnMmb3duZXI9NTA3MDAwMCZ1c2Vyc2VhcmNoY29udGV4dD02MDA2NDU5MCZwYWdlYWN0aW9uPXZpZXd2YWNieWpvYmxpc3Qmc2VhcmNoc29ydD1jbG9zaW5nJnJlcXNpZz0xNzAxNDQ1ODM1LTMxNmJiMjhjNGJlNGFhMWQ4NGFjZTU0OTllNDVmMzNlZjYzZGI5OWQ=
​Commercial agreement manager,Crown Commercial Service,"Birmingham, Liverpool, Newport (Gwent), Norwich","Salary : £43,575 to £48,438",Closes : 11:55 pm on Wednesday 6th December 2023,Reference : 328354,https://www.civilservicejobs.service.gov.uk/csr/index.cgi?SID=c2VhcmNoc29ydD1jbG9zaW5nJnBhZ2VhY3Rpb249dmlld3ZhY2J5am9ibGlzdCZvd25lcj01MDcwMDAwJmpvYmxpc3Rfdmlld192YWM9MTg4ODQ1OCZwYWdlY2xhc3M9Sm9icyZ1c2Vyc2VhcmNoY29udGV4dD02MDA2NDU5MCZvd25lcnR5cGU9ZmFpciZzZWFyY2hwYWdlPTIwJnJlcXNpZz0xNzAxNDQ1ODM1LTMxNmJiMjhjNGJlNGFhMWQ4NGFjZTU0OTllNDVmMzNlZjYzZGI5OWQ=
"Equity, Diversity and Inclusion Funding Managers (Policy and Practice).  ",The National Lottery Community Fund,"East Midlands (England), London (region), North East England, Wales, West Midlands (England), Yorkshire and the Humber","Salary : £31,023 to £37,000",Closes : 11:55 pm on Wednesday 6th December 2023,Reference : 328332,https://www.civilservicejobs.service.gov.uk/csr/index.cgi?SID=b3duZXJ0eXBlPWZhaXImc2VhcmNocGFnZT0yMCZwYWdlYWN0aW9uPXZpZXd2YWNieWpvYmxpc3Qmc2VhcmNoc29ydD1jbG9zaW5nJmpvYmxpc3Rfdmlld192YWM9MTg4ODQ1NCZwYWdlY2xhc3M9Sm9icyZvd25lcj01MDcwMDAwJnVzZXJzZWFyY2hjb250ZXh0PTYwMDY0NTkwJnJlcXNpZz0xNzAxNDQ1ODM1LTMxNmJiMjhjNGJlNGFhMWQ4NGFjZTU0OTllNDVmMzNlZjYzZGI5OWQ=
Maintenance Assistant,Royal Botanic Gardens Kew,Kew Gardens,"Salary : £26,100 to £28,543",Closes : 11:55 pm on Wednesday 6th December 2023,Reference : 328331,https://www.civilservicejobs.service.gov.uk/csr/index.cgi?SID=c2VhcmNocGFnZT0yMCZvd25lcnR5cGU9ZmFpciZ1c2Vyc2VhcmNoY29udGV4dD02MDA2NDU5MCZvd25lcj01MDcwMDAwJnBhZ2VjbGFzcz1Kb2JzJmpvYmxpc3Rfdmlld192YWM9MTg4ODQ0NCZzZWFyY2hzb3J0PWNsb3NpbmcmcGFnZWFjdGlvbj12aWV3dmFjYnlqb2JsaXN0JnJlcXNpZz0xNzAxNDQ1ODM1LTMxNmJiMjhjNGJlNGFhMWQ4NGFjZTU0OTllNDVmMzNlZjYzZGI5OWQ=
Field Interviewer - Newbury,Office for National Statistics,Newbury,"Salary : £13,496 to £18,404",Closes : 11:55 pm on Wednesday 6th December 2023,Reference : 328204,https://www.civilservicejobs.service.gov.uk/csr/index.cgi?SID=dXNlcnNlYXJjaGNvbnRleHQ9NjAwNjQ1OTAmam9ibGlzdF92aWV3X3ZhYz0xODg4Mzc1JnBhZ2VjbGFzcz1Kb2JzJm93bmVyPTUwNzAwMDAmcGFnZWFjdGlvbj12aWV3dmFjYnlqb2JsaXN0JnNlYXJjaHNvcnQ9Y2xvc2luZyZvd25lcnR5cGU9ZmFpciZzZWFyY2hwYWdlPTIwJnJlcXNpZz0xNzAxNDQ1ODM1LTMxNmJiMjhjNGJlNGFhMWQ4NGFjZTU0OTllNDVmMzNlZjYzZGI5OWQ=
SDA Naval Architect,Ministry of Defence,"MOD Abbey Wood, Filton, Bristol, Avon BS34 8JH and BAE Systems, Barrow-in-Furness, Cumbria LA14 1AF","Salary : £44,500 to £48,200",Closes : 11:55 pm on Wednesday 6th December 2023,Reference : 328097,https://www.civilservicejobs.service.gov.uk/csr/index.cgi?SID=b3duZXJ0eXBlPWZhaXImc2VhcmNocGFnZT0yMCZwYWdlYWN0aW9uPXZpZXd2YWNieWpvYmxpc3Qmc2VhcmNoc29ydD1jbG9zaW5nJnVzZXJzZWFyY2hjb250ZXh0PTYwMDY0NTkwJnBhZ2VjbGFzcz1Kb2JzJmpvYmxpc3Rfdmlld192YWM9MTg4ODI5MyZvd25lcj01MDcwMDAwJnJlcXNpZz0xNzAxNDQ1ODM1LTMxNmJiMjhjNGJlNGFhMWQ4NGFjZTU0OTllNDVmMzNlZjYzZGI5OWQ=
STS Health and Safety Trainer,Ministry of Defence,"Wendover, South East England, HP22 5PT","Salary : £28,300",Closes : 11:55 pm on Wednesday 6th December 2023,Reference : 328068,https://www.civilservicejobs.service.gov.uk/csr/index.cgi?SID=c2VhcmNoc29ydD1jbG9zaW5nJnBhZ2VhY3Rpb249dmlld3ZhY2J5am9ibGlzdCZ1c2Vyc2VhcmNoY29udGV4dD02MDA2NDU5MCZvd25lcj01MDcwMDAwJnBhZ2VjbGFzcz1Kb2JzJmpvYmxpc3Rfdmlld192YWM9MTg4ODI4MyZzZWFyY2hwYWdlPTIwJm93bmVydHlwZT1mYWlyJnJlcXNpZz0xNzAxNDQ1ODM1LTMxNmJiMjhjNGJlNGFhMWQ4NGFjZTU0OTllNDVmMzNlZjYzZGI5OWQ=
Clinical Scientist,UK Health Security Agency,"UKHSA Clinical Scientist Building, MRI, Manchester, M13 9WL","Salary : £43,742 to £50,056",Closes : 11:55 pm on Wednesday 6th December 2023,Reference : 328055,https://www.civilservicejobs.service.gov.uk/csr/index.cgi?SID=dXNlcnNlYXJjaGNvbnRleHQ9NjAwNjQ1OTAmcGFnZWNsYXNzPUpvYnMmam9ibGlzdF92aWV3X3ZhYz0xODg4MjgwJm93bmVyPTUwNzAwMDAmcGFnZWFjdGlvbj12aWV3dmFjYnlqb2JsaXN0JnNlYXJjaHNvcnQ9Y2xvc2luZyZzZWFyY2hwYWdlPTIwJm93bmVydHlwZT1mYWlyJnJlcXNpZz0xNzAxNDQ1ODM1LTMxNmJiMjhjNGJlNGFhMWQ4NGFjZTU0OTllNDVmMzNlZjYzZGI5OWQ=
Senior Business Manager - SEAG2611,Crown Prosecution Service,"This role can be based in any south east of England Crown Prosecution Service office locations (Brighton, Canterbury or Guildford), but regular travel across the Area and into London will be required. Whilst ... see the job advert for full location information","Salary : £42,360 to £48,280",Closes : 11:55 pm on Wednesday 6th December 2023,Reference : 327514,https://www.civilservicejobs.service.gov.uk/csr/index.cgi?SID=c2VhcmNoc29ydD1jbG9zaW5nJm93bmVydHlwZT1mYWlyJm93bmVyPTUwNzAwMDAmam9ibGlzdF92aWV3X3ZhYz0xODg4Mjc5JnBhZ2VhY3Rpb249dmlld3ZhY2J5am9ibGlzdCZwYWdlY2xhc3M9Sm9icyZ1c2Vyc2VhcmNoY29udGV4dD02MDA2NDU5MCZzZWFyY2hwYWdlPTIxJnJlcXNpZz0xNzAxNDQ1ODM3LTY0YmViN2JlZWU1MjM0NWZhODBlMGI5Mjc1OGI2OGIyZWY4N2MwYzc=
