Title,Department,Location,Salary,Closing Date,UID,URL
"Visitor Services Manager, Wendover Woods(Copy)",Forestry Commission,"Wendover Woods, Upper Icknield Way, Aston Clinton, HP22 5NQ","Salary : £27,779 to £30,168",Closes : 11:55 pm on Tuesday 12th December 2023,Reference : 326989,https://www.civilservicejobs.service.gov.uk/csr/index.cgi?SID=c2VhcmNoc29ydD1jbG9zaW5nJmpvYmxpc3Rfdmlld192YWM9MTg4NzY3OCZwYWdlYWN0aW9uPXZpZXd2YWNieWpvYmxpc3Qmb3duZXJ0eXBlPWZhaXImb3duZXI9NTA3MDAwMCZ1c2Vyc2VhcmNoY29udGV4dD01OTY3Mzg1OCZzZWFyY2hwYWdlPTU0JnBhZ2VjbGFzcz1Kb2JzJnJlcXNpZz0xNzAxMTg3MjI5LTNiMjRkODEzNWIyNzY4OGIzNzlmNTJhOGRiY2UwODNjZTRkNTBhMmY=
DITG Training IT Systems (TAFMIS) Manager,Ministry of Defence,"Chicksands, East of England, SG17 5PR","Salary : £35,290",Closes : 11:55 pm on Tuesday 12th December 2023,Reference : 326213,https://www.civilservicejobs.service.gov.uk/csr/index.cgi?SID=c2VhcmNoc29ydD1jbG9zaW5nJmpvYmxpc3Rfdmlld192YWM9MTg4NzI0NiZwYWdlYWN0aW9uPXZpZXd2YWNieWpvYmxpc3Qmb3duZXJ0eXBlPWZhaXImc2VhcmNocGFnZT01NCZwYWdlY2xhc3M9Sm9icyZvd25lcj01MDcwMDAwJnVzZXJzZWFyY2hjb250ZXh0PTU5NjczODU4JnJlcXNpZz0xNzAxMTg3MjI5LTNiMjRkODEzNWIyNzY4OGIzNzlmNTJhOGRiY2UwODNjZTRkNTBhMmY=
Support Services Facilities - Waste Environmental. Waste Management Part Time - 20 hours per week (Ref: 81529),HM Prison & Probation Service,"This position is based at HM Prison Send, Woking, GU23 7LJ","Salary : £21,355",Closes : 11:55 pm on Tuesday 12th December 2023,Reference : 326761,https://www.civilservicejobs.service.gov.uk/csr/index.cgi?SID=cGFnZWNsYXNzPUpvYnMmc2VhcmNocGFnZT01NCZ1c2Vyc2VhcmNoY29udGV4dD01OTY3Mzg1OCZvd25lcj01MDcwMDAwJm93bmVydHlwZT1mYWlyJmpvYmxpc3Rfdmlld192YWM9MTg4NzE4NyZwYWdlYWN0aW9uPXZpZXd2YWNieWpvYmxpc3Qmc2VhcmNoc29ydD1jbG9zaW5nJnJlcXNpZz0xNzAxMTg3MjI5LTNiMjRkODEzNWIyNzY4OGIzNzlmNTJhOGRiY2UwODNjZTRkNTBhMmY=
"Deputy Director, Education and Analytical Services",Scottish Government,"VICTORIA QUAY, EDINBURGH, EH6 6QQ","Salary : £86,398",Closes : 11:55 pm on Tuesday 12th December 2023,Reference : 324177,https://www.civilservicejobs.service.gov.uk/csr/index.cgi?SID=cGFnZWNsYXNzPUpvYnMmc2VhcmNocGFnZT01NCZ1c2Vyc2VhcmNoY29udGV4dD01OTY3Mzg1OCZvd25lcj01MDcwMDAwJm93bmVydHlwZT1mYWlyJmpvYmxpc3Rfdmlld192YWM9MTg4NTI4OSZwYWdlYWN0aW9uPXZpZXd2YWNieWpvYmxpc3Qmc2VhcmNoc29ydD1jbG9zaW5nJnJlcXNpZz0xNzAxMTg3MjI5LTNiMjRkODEzNWIyNzY4OGIzNzlmNTJhOGRiY2UwODNjZTRkNTBhMmY=
Band 5 Civilian Dental Hygienist,Ministry of Defence,"Dental GP, Warminster Trg Centre, Warminster,BA12 0DJ","Salary : £28,407 to £34,581",Closes : 11:55 pm on Tuesday 12th December 2023,Reference : 316701,https://www.civilservicejobs.service.gov.uk/csr/index.cgi?SID=b3duZXJ0eXBlPWZhaXImam9ibGlzdF92aWV3X3ZhYz0xODgyMTQyJnBhZ2VhY3Rpb249dmlld3ZhY2J5am9ibGlzdCZzZWFyY2hzb3J0PWNsb3NpbmcmdXNlcnNlYXJjaGNvbnRleHQ9NTk2NzM4NTgmb3duZXI9NTA3MDAwMCZzZWFyY2hwYWdlPTU0JnBhZ2VjbGFzcz1Kb2JzJnJlcXNpZz0xNzAxMTg3MjI5LTNiMjRkODEzNWIyNzY4OGIzNzlmNTJhOGRiY2UwODNjZTRkNTBhMmY=
Executive Assistant,College of Policing,"This post can be based at our sites in either Ryton-on-Dunsmore (CV8 3EN), Durham (DL15 8DS) or Harrogate (HG3 1UF) or London. Please note, with effect from the 20 November 2023 we will move from our current ... see the job advert for full location information","Salary : £25,599 to £34,951",Closes : 11:55 pm on Tuesday 12th December 2023,Reference : 320967,https://www.civilservicejobs.service.gov.uk/csr/index.cgi?SID=c2VhcmNocGFnZT01NSZvd25lcnR5cGU9ZmFpciZqb2JsaXN0X3ZpZXdfdmFjPTE4ODIwODAmc2VhcmNoc29ydD1jbG9zaW5nJnBhZ2VhY3Rpb249dmlld3ZhY2J5am9ibGlzdCZwYWdlY2xhc3M9Sm9icyZvd25lcj01MDcwMDAwJnVzZXJzZWFyY2hjb250ZXh0PTU5NjczODU4JnJlcXNpZz0xNzAxMTg3MjMxLTM5YzFhY2NiYTM3MDc2ZWFlODdjNmNlNjE4MWZkYjhlZTA2MDUxNzE=
Registered Psychologist - National - Psychology Services (Ref: 74475),HM Prison & Probation Service,"East Midlands (England), East of England, London (region), North East England, North West England, South East England, South West England, Wales, West Midlands (England), Yorkshire and the Humber","Salary : £39,674 to £49,939",Closes : 11:55 pm on Tuesday 12th December 2023,Reference : 295105,https://www.civilservicejobs.service.gov.uk/csr/index.cgi?SID=c2VhcmNoc29ydD1jbG9zaW5nJnNlYXJjaHBhZ2U9NTUmb3duZXJ0eXBlPWZhaXImam9ibGlzdF92aWV3X3ZhYz0xODYxMDIxJnBhZ2VjbGFzcz1Kb2JzJnBhZ2VhY3Rpb249dmlld3ZhY2J5am9ibGlzdCZvd25lcj01MDcwMDAwJnVzZXJzZWFyY2hjb250ZXh0PTU5NjczODU4JnJlcXNpZz0xNzAxMTg3MjMxLTM5YzFhY2NiYTM3MDc2ZWFlODdjNmNlNjE4MWZkYjhlZTA2MDUxNzE=
Mechanical Technician,DE&S Deca,"Hopton, West Midlands (England), ST18 0AY","Salary : £25,000 to £27,132",Closes : 11:55 am on Wednesday 13th December 2023,Reference : 326162,https://www.civilservicejobs.service.gov.uk/csr/index.cgi?SID=am9ibGlzdF92aWV3X3ZhYz0xODg2NjczJnNlYXJjaHBhZ2U9NTUmb3duZXJ0eXBlPWZhaXImc2VhcmNoc29ydD1jbG9zaW5nJnBhZ2VhY3Rpb249dmlld3ZhY2J5am9ibGlzdCZwYWdlY2xhc3M9Sm9icyZvd25lcj01MDcwMDAwJnVzZXJzZWFyY2hjb250ZXh0PTU5NjczODU4JnJlcXNpZz0xNzAxMTg3MjMxLTM5YzFhY2NiYTM3MDc2ZWFlODdjNmNlNjE4MWZkYjhlZTA2MDUxNzE=
Deputy Chief Inspector – CIW,Welsh Government,Wales,"Salary : £85,590",Closes : 4:00 pm on Wednesday 13th December 2023,Reference : 328073,https://www.civilservicejobs.service.gov.uk/csr/index.cgi?SID=dXNlcnNlYXJjaGNvbnRleHQ9NTk2NzM4NTgmb3duZXI9NTA3MDAwMCZwYWdlYWN0aW9uPXZpZXd2YWNieWpvYmxpc3QmcGFnZWNsYXNzPUpvYnMmb3duZXJ0eXBlPWZhaXImc2VhcmNocGFnZT01NSZqb2JsaXN0X3ZpZXdfdmFjPTE4ODgyODYmc2VhcmNoc29ydD1jbG9zaW5nJnJlcXNpZz0xNzAxMTg3MjMxLTM5YzFhY2NiYTM3MDc2ZWFlODdjNmNlNjE4MWZkYjhlZTA2MDUxNzE=
Diary Manager to the Head of Stakeholder Engagement (Ref: 81948),HM Prison & Probation Service,"This position is based at CAERNARFON CRIMINAL JUSTICE CENTRE CAERNARFON, LL55 2DF, NPS 25 CONWAY ROAD COLWYN BAY, LL29 7AA, NPS 33 WESTGATE STREET CARDIFF, CF10 1JE, NPS 7A-7B WATER STREET CARMARTHEN, SA31 ... see the job advert for full location information","Salary : £23,637 to £29,046",Closes : 11:55 pm on Wednesday 13th December 2023,Reference : 328954,https://www.civilservicejobs.service.gov.uk/csr/index.cgi?SID=c2VhcmNocGFnZT01NSZvd25lcnR5cGU9ZmFpciZqb2JsaXN0X3ZpZXdfdmFjPTE4ODkwNjEmc2VhcmNoc29ydD1jbG9zaW5nJnBhZ2VhY3Rpb249dmlld3ZhY2J5am9ibGlzdCZwYWdlY2xhc3M9Sm9icyZvd25lcj01MDcwMDAwJnVzZXJzZWFyY2hjb250ZXh0PTU5NjczODU4JnJlcXNpZz0xNzAxMTg3MjMxLTM5YzFhY2NiYTM3MDc2ZWFlODdjNmNlNjE4MWZkYjhlZTA2MDUxNzE=
Victim Liaison Officer (Ref:81955),HM Prison & Probation Service,"This position can be based at NPS 33 WESTGATE STREET CARDIFF, CF10 1JE, NPS CENTENARY HOUSE CAERPHILLY, CF83 2WA, NPS USK HOUSE NEWPORT, NP20 2AG","Salary : £23,637 to £29,046",Closes : 11:55 pm on Wednesday 13th December 2023,Reference : 328947,https://www.civilservicejobs.service.gov.uk/csr/index.cgi?SID=b3duZXI9NTA3MDAwMCZ1c2Vyc2VhcmNoY29udGV4dD01OTY3Mzg1OCZzZWFyY2hzb3J0PWNsb3Npbmcmc2VhcmNocGFnZT01NSZqb2JsaXN0X3ZpZXdfdmFjPTE4ODkwNTgmb3duZXJ0eXBlPWZhaXImcGFnZWNsYXNzPUpvYnMmcGFnZWFjdGlvbj12aWV3dmFjYnlqb2JsaXN0JnJlcXNpZz0xNzAxMTg3MjMxLTM5YzFhY2NiYTM3MDc2ZWFlODdjNmNlNjE4MWZkYjhlZTA2MDUxNzE=
Chief of Staff to the Capital Projects Director,Government Property Agency,"Locations are Birmingham, Leeds, Nottingham & Manchester. Candidate must be willing to travel to the HQ regularly (in Birmingham)","Salary : £62,900 to £67,900",Closes : 11:55 pm on Wednesday 13th December 2023,Reference : 328080,https://www.civilservicejobs.service.gov.uk/csr/index.cgi?SID=cGFnZWFjdGlvbj12aWV3dmFjYnlqb2JsaXN0JnBhZ2VjbGFzcz1Kb2JzJmpvYmxpc3Rfdmlld192YWM9MTg4OTA1MiZzZWFyY2hwYWdlPTU1Jm93bmVydHlwZT1mYWlyJnNlYXJjaHNvcnQ9Y2xvc2luZyZ1c2Vyc2VhcmNoY29udGV4dD01OTY3Mzg1OCZvd25lcj01MDcwMDAwJnJlcXNpZz0xNzAxMTg3MjMxLTM5YzFhY2NiYTM3MDc2ZWFlODdjNmNlNjE4MWZkYjhlZTA2MDUxNzE=
Property Directorate- Head of FM Sustainability (Ref: 81862),Ministry of Justice,"East Midlands (England), East of England, London (region), North East England, North West England, Scotland, South East England, South West England, Wales, West Midlands (England), Yorkshire and the Humber","Salary : £66,314 to £80,370",Closes : 11:55 pm on Wednesday 13th December 2023,Reference : 328897,https://www.civilservicejobs.service.gov.uk/csr/index.cgi?SID=c2VhcmNoc29ydD1jbG9zaW5nJnNlYXJjaHBhZ2U9NTUmam9ibGlzdF92aWV3X3ZhYz0xODg5MDI2Jm93bmVydHlwZT1mYWlyJnBhZ2VjbGFzcz1Kb2JzJnBhZ2VhY3Rpb249dmlld3ZhY2J5am9ibGlzdCZvd25lcj01MDcwMDAwJnVzZXJzZWFyY2hjb250ZXh0PTU5NjczODU4JnJlcXNpZz0xNzAxMTg3MjMxLTM5YzFhY2NiYTM3MDc2ZWFlODdjNmNlNjE4MWZkYjhlZTA2MDUxNzE=
"Operations Manager - Networks, Voice and Video(Ref: 81905)",Ministry of Justice,"East Midlands (England), East of England, London (region), North East England, North West England, Scotland, South East England, South West England, Wales, West Midlands (England), Yorkshire and the Humber","Salary : £39,868 to £50,039",Closes : 11:55 pm on Wednesday 13th December 2023,Reference : 328886,https://www.civilservicejobs.service.gov.uk/csr/index.cgi?SID=dXNlcnNlYXJjaGNvbnRleHQ9NTk2NzM4NTgmb3duZXI9NTA3MDAwMCZwYWdlYWN0aW9uPXZpZXd2YWNieWpvYmxpc3QmcGFnZWNsYXNzPUpvYnMmc2VhcmNocGFnZT01NSZvd25lcnR5cGU9ZmFpciZqb2JsaXN0X3ZpZXdfdmFjPTE4ODkwMjAmc2VhcmNoc29ydD1jbG9zaW5nJnJlcXNpZz0xNzAxMTg3MjMxLTM5YzFhY2NiYTM3MDc2ZWFlODdjNmNlNjE4MWZkYjhlZTA2MDUxNzE=
Data Scientist - Air Quality,"Department for Environment, Food and Rural Affairs","Bristol, London, Newcastle-upon-Tyne, York","Salary : £37,295 to £44,724",Closes : 11:55 pm on Wednesday 13th December 2023,Reference : 328053,https://www.civilservicejobs.service.gov.uk/csr/index.cgi?SID=dXNlcnNlYXJjaGNvbnRleHQ9NTk2NzM4NTgmb3duZXI9NTA3MDAwMCZwYWdlYWN0aW9uPXZpZXd2YWNieWpvYmxpc3QmcGFnZWNsYXNzPUpvYnMmc2VhcmNocGFnZT01NSZqb2JsaXN0X3ZpZXdfdmFjPTE4ODkwMTkmb3duZXJ0eXBlPWZhaXImc2VhcmNoc29ydD1jbG9zaW5nJnJlcXNpZz0xNzAxMTg3MjMxLTM5YzFhY2NiYTM3MDc2ZWFlODdjNmNlNjE4MWZkYjhlZTA2MDUxNzE=
Usher - East Lancashire Courts(Ref; 81920),HM Courts and Tribunals Service,"This position is based at BLACKBURN MAGISTRATES BLACKBURN, BB2 1AF","Salary : £21,149",Closes : 11:55 pm on Wednesday 13th December 2023,Reference : 328861,https://www.civilservicejobs.service.gov.uk/csr/index.cgi?SID=c2VhcmNoc29ydD1jbG9zaW5nJm93bmVydHlwZT1mYWlyJnNlYXJjaHBhZ2U9NTUmam9ibGlzdF92aWV3X3ZhYz0xODg4OTk5JnBhZ2VjbGFzcz1Kb2JzJnBhZ2VhY3Rpb249dmlld3ZhY2J5am9ibGlzdCZvd25lcj01MDcwMDAwJnVzZXJzZWFyY2hjb250ZXh0PTU5NjczODU4JnJlcXNpZz0xNzAxMTg3MjMxLTM5YzFhY2NiYTM3MDc2ZWFlODdjNmNlNjE4MWZkYjhlZTA2MDUxNzE=
Assistant Capital Accountant (Ref: 81931),Ministry of Justice,"East Midlands (England), East of England, London (region), North East England, North West England, Scotland, South East England, South West England, Wales, West Midlands (England), Yorkshire and the Humber","Salary : £32,827 to £40,403",Closes : 11:55 pm on Wednesday 13th December 2023,Reference : 328831,https://www.civilservicejobs.service.gov.uk/csr/index.cgi?SID=c2VhcmNoc29ydD1jbG9zaW5nJnNlYXJjaHBhZ2U9NTUmam9ibGlzdF92aWV3X3ZhYz0xODg4OTc2Jm93bmVydHlwZT1mYWlyJnBhZ2VjbGFzcz1Kb2JzJnBhZ2VhY3Rpb249dmlld3ZhY2J5am9ibGlzdCZvd25lcj01MDcwMDAwJnVzZXJzZWFyY2hjb250ZXh0PTU5NjczODU4JnJlcXNpZz0xNzAxMTg3MjMxLTM5YzFhY2NiYTM3MDc2ZWFlODdjNmNlNjE4MWZkYjhlZTA2MDUxNzE=
Approved Premises Residential Support Worker (Ref: 81935),HM Prison & Probation Service,"This position is based at NPS TY NEWYDD BANGOR, LL57 4HP","Salary : £23,637 to £29,046",Closes : 11:55 pm on Wednesday 13th December 2023,Reference : 328833,https://www.civilservicejobs.service.gov.uk/csr/index.cgi?SID=c2VhcmNoc29ydD1jbG9zaW5nJm93bmVydHlwZT1mYWlyJnNlYXJjaHBhZ2U9NTUmam9ibGlzdF92aWV3X3ZhYz0xODg4OTc0JnBhZ2VjbGFzcz1Kb2JzJnBhZ2VhY3Rpb249dmlld3ZhY2J5am9ibGlzdCZvd25lcj01MDcwMDAwJnVzZXJzZWFyY2hjb250ZXh0PTU5NjczODU4JnJlcXNpZz0xNzAxMTg3MjMxLTM5YzFhY2NiYTM3MDc2ZWFlODdjNmNlNjE4MWZkYjhlZTA2MDUxNzE=
Probation Services Officer Ty Newydd Approved Premises(Ref: 81928),HM Prison & Probation Service,"This position is based at NPS TY NEWYDD BANGOR, LL57 4HP","Salary : £23,637 to £29,046",Closes : 11:55 pm on Wednesday 13th December 2023,Reference : 328826,https://www.civilservicejobs.service.gov.uk/csr/index.cgi?SID=dXNlcnNlYXJjaGNvbnRleHQ9NTk2NzM4NTgmb3duZXI9NTA3MDAwMCZwYWdlYWN0aW9uPXZpZXd2YWNieWpvYmxpc3QmcGFnZWNsYXNzPUpvYnMmc2VhcmNocGFnZT01NSZvd25lcnR5cGU9ZmFpciZqb2JsaXN0X3ZpZXdfdmFjPTE4ODg5Njcmc2VhcmNoc29ydD1jbG9zaW5nJnJlcXNpZz0xNzAxMTg3MjMxLTM5YzFhY2NiYTM3MDc2ZWFlODdjNmNlNjE4MWZkYjhlZTA2MDUxNzE=
PEP - Community Payback Placement Coordinator - Derbyshire (Ref: 81757),HM Prison & Probation Service,"This position is based at Chesterfield JCP Markham Road, S40 1TG, NMS Ground, First And Second Floors Burdett House, DE1 1JP","Salary : £23,637 to £29,046",Closes : 11:55 pm on Wednesday 13th December 2023,Reference : 328816,https://www.civilservicejobs.service.gov.uk/csr/index.cgi?SID=c2VhcmNoc29ydD1jbG9zaW5nJnNlYXJjaHBhZ2U9NTUmam9ibGlzdF92aWV3X3ZhYz0xODg4OTQzJm93bmVydHlwZT1mYWlyJnBhZ2VjbGFzcz1Kb2JzJnBhZ2VhY3Rpb249dmlld3ZhY2J5am9ibGlzdCZvd25lcj01MDcwMDAwJnVzZXJzZWFyY2hjb250ZXh0PTU5NjczODU4JnJlcXNpZz0xNzAxMTg3MjMxLTM5YzFhY2NiYTM3MDc2ZWFlODdjNmNlNjE4MWZkYjhlZTA2MDUxNzE=
Approved Premises Case Administrator (Ref: 81924),HM Prison & Probation Service,"This position is based at NPS PLAS Y WERN RUABON NR WREXHAM, LL14 6RN, NPS TY NEWYDD BANGOR, LL57 4HP","Salary : £20,126 to £23,182",Closes : 11:55 pm on Wednesday 13th December 2023,Reference : 328765,https://www.civilservicejobs.service.gov.uk/csr/index.cgi?SID=cGFnZWNsYXNzPUpvYnMmcGFnZWFjdGlvbj12aWV3dmFjYnlqb2JsaXN0JnNlYXJjaHNvcnQ9Y2xvc2luZyZvd25lcnR5cGU9ZmFpciZzZWFyY2hwYWdlPTU1JmpvYmxpc3Rfdmlld192YWM9MTg4ODg4NSZ1c2Vyc2VhcmNoY29udGV4dD01OTY3Mzg1OCZvd25lcj01MDcwMDAwJnJlcXNpZz0xNzAxMTg3MjMxLTM5YzFhY2NiYTM3MDc2ZWFlODdjNmNlNjE4MWZkYjhlZTA2MDUxNzE=
Case Administrator – Support Worker (Ref: 81917),HM Prison & Probation Service,"This position is based at NPS WREXHAM TECHNOLOGY PARK WREXHAM, LL13 7YX","Salary : £20,126 to £23,182",Closes : 11:55 pm on Wednesday 13th December 2023,Reference : 328766,https://www.civilservicejobs.service.gov.uk/csr/index.cgi?SID=dXNlcnNlYXJjaGNvbnRleHQ9NTk2NzM4NTgmb3duZXI9NTA3MDAwMCZwYWdlY2xhc3M9Sm9icyZwYWdlYWN0aW9uPXZpZXd2YWNieWpvYmxpc3Qmc2VhcmNoc29ydD1jbG9zaW5nJnNlYXJjaHBhZ2U9NTUmb3duZXJ0eXBlPWZhaXImam9ibGlzdF92aWV3X3ZhYz0xODg4ODgzJnJlcXNpZz0xNzAxMTg3MjMxLTM5YzFhY2NiYTM3MDc2ZWFlODdjNmNlNjE4MWZkYjhlZTA2MDUxNzE=
Case Administrator – Victim Liaison Team (Ref: 81923),HM Prison & Probation Service,"This position is based at CAERNARFON CRIMINAL JUSTICE CENTRE CAERNARFON, LL55 2DF, NPS 25 CONWAY ROAD COLWYN BAY, LL29 7AA, NPS 33 WESTGATE STREET CARDIFF, CF10 1JE, NPS 7A-7B WATER STREET CARMARTHEN, SA31 ... see the job advert for full location information","Salary : £20,126 to £23,182",Closes : 11:55 pm on Wednesday 13th December 2023,Reference : 328731,https://www.civilservicejobs.service.gov.uk/csr/index.cgi?SID=dXNlcnNlYXJjaGNvbnRleHQ9NTk2NzM4NTgmb3duZXI9NTA3MDAwMCZwYWdlYWN0aW9uPXZpZXd2YWNieWpvYmxpc3QmcGFnZWNsYXNzPUpvYnMmb3duZXJ0eXBlPWZhaXImc2VhcmNocGFnZT01NSZqb2JsaXN0X3ZpZXdfdmFjPTE4ODg4NjEmc2VhcmNoc29ydD1jbG9zaW5nJnJlcXNpZz0xNzAxMTg3MjMxLTM5YzFhY2NiYTM3MDc2ZWFlODdjNmNlNjE4MWZkYjhlZTA2MDUxNzE=
Senior Policy Adviser /Senior Delivery Advisor,Department of Health and Social Care,"Leeds, London","Salary : £53,116 to £62,909",Closes : 11:55 pm on Wednesday 13th December 2023,Reference : 328171,https://www.civilservicejobs.service.gov.uk/csr/index.cgi?SID=c2VhcmNocGFnZT01NSZvd25lcnR5cGU9ZmFpciZqb2JsaXN0X3ZpZXdfdmFjPTE4ODg4MDAmc2VhcmNoc29ydD1jbG9zaW5nJnBhZ2VhY3Rpb249dmlld3ZhY2J5am9ibGlzdCZwYWdlY2xhc3M9Sm9icyZvd25lcj01MDcwMDAwJnVzZXJzZWFyY2hjb250ZXh0PTU5NjczODU4JnJlcXNpZz0xNzAxMTg3MjMxLTM5YzFhY2NiYTM3MDc2ZWFlODdjNmNlNjE4MWZkYjhlZTA2MDUxNzE=
Infrastructure Apprentice,Driver and Vehicle Standards Agency,Swansea,"Salary : £23,847",Closes : 11:55 pm on Wednesday 13th December 2023,Reference : 326733,https://www.civilservicejobs.service.gov.uk/csr/index.cgi?SID=c2VhcmNoc29ydD1jbG9zaW5nJnNlYXJjaHBhZ2U9NTUmam9ibGlzdF92aWV3X3ZhYz0xODg4NzU4Jm93bmVydHlwZT1mYWlyJnBhZ2VjbGFzcz1Kb2JzJnBhZ2VhY3Rpb249dmlld3ZhY2J5am9ibGlzdCZvd25lcj01MDcwMDAwJnVzZXJzZWFyY2hjb250ZXh0PTU5NjczODU4JnJlcXNpZz0xNzAxMTg3MjMxLTM5YzFhY2NiYTM3MDc2ZWFlODdjNmNlNjE4MWZkYjhlZTA2MDUxNzE=
Corporate Governance Business Partner,Department for Business and Trade,"Belfast, Birmingham, Cardiff, Darlington, Edinburgh, London, Salford","Salary : £53,560 to £63,481",Closes : 11:55 pm on Wednesday 13th December 2023,Reference : 327960,https://www.civilservicejobs.service.gov.uk/csr/index.cgi?SID=b3duZXI9NTA3MDAwMCZ1c2Vyc2VhcmNoY29udGV4dD01OTY3Mzg1OCZzZWFyY2hzb3J0PWNsb3Npbmcmam9ibGlzdF92aWV3X3ZhYz0xODg4NjUxJnNlYXJjaHBhZ2U9NTUmb3duZXJ0eXBlPWZhaXImcGFnZWNsYXNzPUpvYnMmcGFnZWFjdGlvbj12aWV3dmFjYnlqb2JsaXN0JnJlcXNpZz0xNzAxMTg3MjMxLTM5YzFhY2NiYTM3MDc2ZWFlODdjNmNlNjE4MWZkYjhlZTA2MDUxNzE=
SOP Organisations and Structures Manager,Department for Work and Pensions,"Birmingham, West Midlands (England), B1 2AX : Blackpool, North West England, FY4 5ES : Leeds, Yorkshire and the Humber, LS2 7UA : Manchester, North West England, M2 3AA : Gateshead, North East England, NE98 ... see the job advert for full location information","Salary : £40,201 to £43,347",Closes : 11:55 pm on Wednesday 13th December 2023,Reference : 327554,https://www.civilservicejobs.service.gov.uk/csr/index.cgi?SID=dXNlcnNlYXJjaGNvbnRleHQ9NTk2NzM4NTgmb3duZXI9NTA3MDAwMCZwYWdlY2xhc3M9Sm9icyZwYWdlYWN0aW9uPXZpZXd2YWNieWpvYmxpc3Qmc2VhcmNoc29ydD1jbG9zaW5nJnNlYXJjaHBhZ2U9NTUmb3duZXJ0eXBlPWZhaXImam9ibGlzdF92aWV3X3ZhYz0xODg4NjA5JnJlcXNpZz0xNzAxMTg3MjMxLTM5YzFhY2NiYTM3MDc2ZWFlODdjNmNlNjE4MWZkYjhlZTA2MDUxNzE=
Band 7 Cognitive Behavioural Therapist,Ministry of Defence,"MHT Wrexham, Hightown Barracks, Wrexham, LL13 8RD","Salary : £43,742 to £50,056",Closes : 11:55 pm on Wednesday 13th December 2023,Reference : 327906,https://www.civilservicejobs.service.gov.uk/csr/index.cgi?SID=cGFnZWFjdGlvbj12aWV3dmFjYnlqb2JsaXN0JnBhZ2VjbGFzcz1Kb2JzJnNlYXJjaHBhZ2U9NTUmam9ibGlzdF92aWV3X3ZhYz0xODg4NTQzJm93bmVydHlwZT1mYWlyJnNlYXJjaHNvcnQ9Y2xvc2luZyZ1c2Vyc2VhcmNoY29udGV4dD01OTY3Mzg1OCZvd25lcj01MDcwMDAwJnJlcXNpZz0xNzAxMTg3MjMxLTM5YzFhY2NiYTM3MDc2ZWFlODdjNmNlNjE4MWZkYjhlZTA2MDUxNzE=
Corporate Governance Assistant Business Partner ,Department for Business and Trade,"Belfast, Birmingham, Cardiff, Darlington, Edinburgh, London, Salford","Salary : £39,384 to £46,715",Closes : 11:55 pm on Wednesday 13th December 2023,Reference : 328064,https://www.civilservicejobs.service.gov.uk/csr/index.cgi?SID=cGFnZWNsYXNzPUpvYnMmcGFnZWFjdGlvbj12aWV3dmFjYnlqb2JsaXN0JnNlYXJjaHNvcnQ9Y2xvc2luZyZzZWFyY2hwYWdlPTU1Jm93bmVydHlwZT1mYWlyJmpvYmxpc3Rfdmlld192YWM9MTg4ODMzNSZ1c2Vyc2VhcmNoY29udGV4dD01OTY3Mzg1OCZvd25lcj01MDcwMDAwJnJlcXNpZz0xNzAxMTg3MjMxLTM5YzFhY2NiYTM3MDc2ZWFlODdjNmNlNjE4MWZkYjhlZTA2MDUxNzE=
Senior Policy Adviser: Networks and Innovation,Department for Energy Security & Net Zero,"Aberdeen, Birmingham, Cardiff, Darlington, Edinburgh, London, Salford","Salary : £37,470 to £41,925",Closes : 11:55 pm on Wednesday 13th December 2023,Reference : 327897,https://www.civilservicejobs.service.gov.uk/csr/index.cgi?SID=c2VhcmNoc29ydD1jbG9zaW5nJm93bmVydHlwZT1mYWlyJnNlYXJjaHBhZ2U9NTUmam9ibGlzdF92aWV3X3ZhYz0xODg4MzA2JnBhZ2VjbGFzcz1Kb2JzJnBhZ2VhY3Rpb249dmlld3ZhY2J5am9ibGlzdCZvd25lcj01MDcwMDAwJnVzZXJzZWFyY2hjb250ZXh0PTU5NjczODU4JnJlcXNpZz0xNzAxMTg3MjMxLTM5YzFhY2NiYTM3MDc2ZWFlODdjNmNlNjE4MWZkYjhlZTA2MDUxNzE=
Band 5 Practice Nurse Primary Healthcare,Ministry of Defence,"David Stone Medical Centre, RAF Brize Norton, Carterton, OX18 3LX","Salary : £28,407 to £34,581",Closes : 11:55 pm on Wednesday 13th December 2023,Reference : 327932,https://www.civilservicejobs.service.gov.uk/csr/index.cgi?SID=c2VhcmNoc29ydD1jbG9zaW5nJm93bmVydHlwZT1mYWlyJnBhZ2VjbGFzcz1Kb2JzJnBhZ2VhY3Rpb249dmlld3ZhY2J5am9ibGlzdCZqb2JsaXN0X3ZpZXdfdmFjPTE4ODgyMDkmdXNlcnNlYXJjaGNvbnRleHQ9NTk2NzM4NTgmc2VhcmNocGFnZT01NiZvd25lcj01MDcwMDAwJnJlcXNpZz0xNzAxMTg3MjMzLWFhMzkxODJjNGQ3MDlmY2MwODY5YTYxYTZiNzNhNjVkOTU0ZGYzYzk=
